sku,title,family,product_type,product_url,page_url,price,inventory,material_signals,color_signals,closure_signals,printer_signals,strength_signals,pack_count_signals,source_fingerprint
MLRCD6,"5 5/8x5x2 9/16"" White Corrugated CD Mailers - No Tape Needed, 50-Count",tape,Boxes - Mailers,https://packrift.com/products/5-5-8x5x2-9-16-white-corrugated-cd-mailers-no-tape-needed-50-count,https://packrift.github.io/exact-attribute-constraint-atlas/skus/mlrcd6-5-5-8x5x2-9-16-white-corrugated-cd-mailers-no-tape-needed-50-count/,44.49,100,cardboard|corrugated|paperboard|white,white,tuck,,,,4c843ae7f0ffc9c6
MVM1,8.25x4.375x1.1875 ECT-32 White Corrugated Video Tape Mailers - 50/Bundle,tape,Boxes - Mailers,https://packrift.com/products/8-25x4-375x1-1875-ect-32-white-corrugated-video-tape-mailers-50-bundle,https://packrift.github.io/exact-attribute-constraint-atlas/skus/mvm1-8-25x4-375x1-1875-ect-32-white-corrugated-video-tape-mailers-50-bundle/,27.43,99,cardboard|corrugated|white,white,,,ect-32,,7c8c9628dc2c1a45
MVM4,"8.5x7.625x2.0625 White ECT-32-B Corrugated Video Tape Mailers - No Tape Needed, Bundle of 20",tape,Boxes - Mailers,https://packrift.com/products/8-5x7-625x2-0625-white-ect-32-b-corrugated-video-tape-mailers-no-tape-needed-bundle-of-20,https://packrift.github.io/exact-attribute-constraint-atlas/skus/mvm4-8-5x7-625x2-0625-white-ect-32-b-corrugated-video-tape-mailers-no-tape-needed-bundle-of-20/,31.94,100,cardboard|corrugated|white,white,,,ect-32,bundle of 20,49fdca5ae1b5f688
S1509K,"1.5 x 9"" Kraft Crimped End Mailing Tubes - No Tape Needed, Case of 70",tape,Mailing Tubes,https://packrift.com/products/1-5-x-9-kraft-crimped-end-mailing-tubes-no-tape-needed-case-of-70,https://packrift.github.io/exact-attribute-constraint-atlas/skus/s1509k-1-5-x-9-kraft-crimped-end-mailing-tubes-no-tape-needed-case-of-70/,54.54,500,kraft,kraft,,,,case of 70,ffaa5bb21bc7f789
S1512K,"1.5"" x 12"" Kraft Crimped End Tubes - No Tape Required, Case of 70",tape,Mailing Tubes,https://packrift.com/products/1-5-x-12-kraft-crimped-end-tubes-no-tape-required-case-of-70,https://packrift.github.io/exact-attribute-constraint-atlas/skus/s1512k-1-5-x-12-kraft-crimped-end-tubes-no-tape-required-case-of-70/,56.41,400,kraft,kraft,,,,case of 70,f3e35bb1597af502
S1515K,"1.5 x 15"" Kraft Crimped End Tubes - No Tape Needed, Case of 70",tape,Mailing Tubes,https://packrift.com/products/1-5-x-15-kraft-crimped-end-tubes-no-tape-needed-case-of-70,https://packrift.github.io/exact-attribute-constraint-atlas/skus/s1515k-1-5-x-15-kraft-crimped-end-tubes-no-tape-needed-case-of-70/,61.99,200,kraft,kraft,,,,case of 70,5ff6c43dcab60dff
S1516K,"1.5 x 16"" Kraft Crimped End Tubes - No Tape Needed, Case of 70",tape,Mailing Tubes,https://packrift.com/products/1-5-x-16-kraft-crimped-end-tubes-no-tape-needed-case-of-70,https://packrift.github.io/exact-attribute-constraint-atlas/skus/s1516k-1-5-x-16-kraft-crimped-end-tubes-no-tape-needed-case-of-70/,52.88,100,kraft,kraft,,,,case of 70,5a2aab998bec75b0
S2515K,"2.5 x 15"" Kraft Crimped End Tubes - No Tape Needed, Case of 30",tape,Mailing Tubes,https://packrift.com/products/2-5-x-15-kraft-crimped-end-tubes-no-tape-needed-case-of-30,https://packrift.github.io/exact-attribute-constraint-atlas/skus/s2515k-2-5-x-15-kraft-crimped-end-tubes-no-tape-needed-case-of-30/,30.02,500,kraft,kraft,,,,case of 30,09463882a3e43814
S2518K,"2.5 x 18"" Kraft Crimped End Tubes - No Tape Required, Case of 30",tape,Mailing Tubes,https://packrift.com/products/2-5-x-18-kraft-crimped-end-tubes-no-tape-required-case-of-30,https://packrift.github.io/exact-attribute-constraint-atlas/skus/s2518k-2-5-x-18-kraft-crimped-end-tubes-no-tape-required-case-of-30/,31.88,100,kraft,kraft,,,,case of 30,01d93b5882140b84
S2524K,"2.5x24 Kraft Crimped End Tubes - No-Tape Sealing, Case of 34",tape,Mailing Tubes,https://packrift.com/products/2-5x24-kraft-crimped-end-tubes-no-tape-sealing-case-of-34,https://packrift.github.io/exact-attribute-constraint-atlas/skus/s2524k-2-5x24-kraft-crimped-end-tubes-no-tape-sealing-case-of-34/,45.16,200,kraft,kraft,,,,case of 34,9fa42c47d1e2c156
S2530K,"2.5 x 30"" Kraft Crimped End Tubes - No Tape Needed, Case of 34",tape,Mailing Tubes,https://packrift.com/products/2-5-x-30-kraft-crimped-end-tubes-no-tape-needed-case-of-34,https://packrift.github.io/exact-attribute-constraint-atlas/skus/s2530k-2-5-x-30-kraft-crimped-end-tubes-no-tape-needed-case-of-34/,49.38,100,kraft,kraft,,,,case of 34,dad6d36fb1d422bc
S2536K,"2.5 x 36"" Kraft Crimped End Tubes - No Tape Needed, Case of 34",tape,Mailing Tubes,https://packrift.com/products/2-5-x-36-kraft-crimped-end-tubes-no-tape-needed-case-of-34,https://packrift.github.io/exact-attribute-constraint-atlas/skus/s2536k-2-5-x-36-kraft-crimped-end-tubes-no-tape-needed-case-of-34/,58.11,100,kraft,kraft,,,,case of 34,6969ce037eab0f7d
BN3M5312,"3M Bumpon Clear Flat Top Protective Spacers 1/2"" x 9/64"" - Case of 3000",tape,Tape,https://packrift.com/products/3m-bumpon-clear-flat-top-protective-spacers-1-2-x-9-64-case-of-3000,https://packrift.github.io/exact-attribute-constraint-atlas/skus/bn3m5312-3m-bumpon-clear-flat-top-protective-spacers-1-2-x-9-64-case-of-3000/,324.31,100,clear|rubber,clear,,,,case of 3000,6cc1160564d9ae49
DK3M1101PK,"1"" x 4.9 yds Clear 3M Dual Lock MP3560 Fasteners - Heavy Duty Reclosable, Mini Pack",tape,Tape,https://packrift.com/products/1-x-4-9-yds-clear-3m-dual-lock-mp3560-fasteners-heavy-duty-reclosable-mini-pack,https://packrift.github.io/exact-attribute-constraint-atlas/skus/dk3m1101pk-1-x-4-9-yds-clear-3m-dual-lock-mp3560-fasteners-heavy-duty-reclosable-mini-pack/,227.59,200,clear,clear,lock|reclosable,,heavy duty,,5604d47b702895ff
DK3M127,"1"" x 150' Black 3M Dual Lock Fasteners - Reusable Hook Loop, Case of 1",tape,Tape,https://packrift.com/products/1-x-150-black-3m-dual-lock-fasteners-reusable-hook-loop-case-of-1,https://packrift.github.io/exact-attribute-constraint-atlas/skus/dk3m127-1-x-150-black-3m-dual-lock-fasteners-reusable-hook-loop-case-of-1/,457.85,100,,black,lock,,,case of 1,fc5c27127905e91d
DK3M160,"1"" x 150' White Nylon Hook and Loop Tape - High-Performance Bonding",tape,Tape,https://packrift.com/products/1-x-150-white-nylon-hook-and-loop-tape-high-performance-bonding,https://packrift.github.io/exact-attribute-constraint-atlas/skus/dk3m160-1-x-150-white-nylon-hook-and-loop-tape-high-performance-bonding/,299.4,100,nylon|white,white,,,,,60e2109b7e3c81ab
HLT101,"1/2"" x 75' Black Nylon Hook Tape Logic Strips - Case of 1",tape,Tape,https://packrift.com/products/1-2-x-75-black-nylon-hook-tape-logic-strips-case-of-1,https://packrift.github.io/exact-attribute-constraint-atlas/skus/hlt101-1-2-x-75-black-nylon-hook-tape-logic-strips-case-of-1/,19.32,100,nylon,black,,,,case of 1,8b7306e3cf733c35
HLT105,"5/8"" x 75' Black Nylon Hook Strips - Secure Fastening Solution, Case of 1",tape,Tape,https://packrift.com/products/5-8-x-75-black-nylon-hook-strips-secure-fastening-solution-case-of-1,https://packrift.github.io/exact-attribute-constraint-atlas/skus/hlt105-5-8-x-75-black-nylon-hook-strips-secure-fastening-solution-case-of-1/,23.92,100,nylon,black,,,,case of 1,ba71e2fc36f0f0f9
HLT106,"5/8"" x 75' Black Nylon Loop Tape Logic Strips - Secure Adhesion",tape,Tape,https://packrift.com/products/5-8-x-75-black-nylon-loop-tape-logic-strips-secure-adhesion,https://packrift.github.io/exact-attribute-constraint-atlas/skus/hlt106-5-8-x-75-black-nylon-loop-tape-logic-strips-secure-adhesion/,23.92,100,nylon,black,,,,,d8e1308cdae8299b
HLT107,"5/8"" x 75' White Nylon Hook Tape Logic Strips - Industrial Adhesive",tape,Tape,https://packrift.com/products/5-8-x-75-white-nylon-hook-tape-logic-strips-industrial-adhesive,https://packrift.github.io/exact-attribute-constraint-atlas/skus/hlt107-5-8-x-75-white-nylon-hook-tape-logic-strips-industrial-adhesive/,23.92,100,nylon|white,white,adhesive,,,,c8c3aee71aab3fa7
HLT112,"3/4"" x 75' White Nylon Loop Tape Logic Strips - Industrial Case",tape,Tape,https://packrift.com/products/3-4-x-75-white-nylon-loop-tape-logic-strips-industrial-case,https://packrift.github.io/exact-attribute-constraint-atlas/skus/hlt112-3-4-x-75-white-nylon-loop-tape-logic-strips-industrial-case/,24.84,100,nylon|white,white,,,,,b21994e9993da5a3
HLT116,"1"" x 75' White Nylon Loop Tape - Pressure-Sensitive Adhesive, Case of 1",tape,Tape,https://packrift.com/products/1-x-75-white-nylon-loop-tape-pressure-sensitive-adhesive-case-of-1,https://packrift.github.io/exact-attribute-constraint-atlas/skus/hlt116-1-x-75-white-nylon-loop-tape-pressure-sensitive-adhesive-case-of-1/,32.2,100,nylon|white,white,adhesive,,,case of 1,57a0d2aac72e2943
HLT119,"1.5"" x 75' White Nylon Hook & Loop Tape Strips - Secure Fastening, Case of 1",tape,Tape,https://packrift.com/products/1-5-x-75-white-nylon-hook-loop-tape-strips-secure-fastening-case-of-1,https://packrift.github.io/exact-attribute-constraint-atlas/skus/hlt119-1-5-x-75-white-nylon-hook-loop-tape-strips-secure-fastening-case-of-1/,44.16,100,nylon|white,white,,,,case of 1,d448a75492c98f41
HLT126,"4"" x 75' Black Nylon Loop Tape Logic Strips - Secure Fastening, Case of 1",tape,Tape,https://packrift.com/products/4-x-75-black-nylon-loop-tape-logic-strips-secure-fastening-case-of-1,https://packrift.github.io/exact-attribute-constraint-atlas/skus/hlt126-4-x-75-black-nylon-loop-tape-logic-strips-secure-fastening-case-of-1/,106.72,100,nylon,black,,,,case of 1,5414b7c2b624ea93
HLT140,"3/8"" Black Hook Dots Nylon Fastener - Pressure Sensitive, 1800/Case",tape,Tape,https://packrift.com/products/3-8-black-hook-dots-nylon-fastener-pressure-sensitive-1800-case,https://packrift.github.io/exact-attribute-constraint-atlas/skus/hlt140-3-8-black-hook-dots-nylon-fastener-pressure-sensitive-1800-case/,33.12,100,nylon,black,,,,1800/case,70ac6a2c44217659
HLT149,"5/8"" Black Loop Tape Logic Dots - Secure Fastening, Case of 1200",tape,Tape,https://packrift.com/products/5-8-black-loop-tape-logic-dots-secure-fastening-case-of-1200,https://packrift.github.io/exact-attribute-constraint-atlas/skus/hlt149-5-8-black-loop-tape-logic-dots-secure-fastening-case-of-1200/,43.24,100,,black,,,,case of 1200,8a385e44f7ece5ae
HLT150,"5/8"" White Nylon Hook Dots - Pressure-Sensitive Fasteners, Case of 1200",tape,Tape,https://packrift.com/products/5-8-white-nylon-hook-dots-pressure-sensitive-fasteners-case-of-1200,https://packrift.github.io/exact-attribute-constraint-atlas/skus/hlt150-5-8-white-nylon-hook-dots-pressure-sensitive-fasteners-case-of-1200/,43.24,100,nylon|white,white,,,,case of 1200,39e93d048bf25892
HLT153,"3/4"" Black Loop Tape Logic Dots - Secure Fastening, Case of 1028",tape,Tape,https://packrift.com/products/3-4-black-loop-tape-logic-dots-secure-fastening-case-of-1028,https://packrift.github.io/exact-attribute-constraint-atlas/skus/hlt153-3-4-black-loop-tape-logic-dots-secure-fastening-case-of-1028/,46.92,100,,black,,,,case of 1028,d835ae68461d6e7b
HLT155,"3/4"" White Loop Tape Logic Dots - Secure Fastening, Case of 1028",tape,Tape,https://packrift.com/products/3-4-white-loop-tape-logic-dots-secure-fastening-case-of-1028,https://packrift.github.io/exact-attribute-constraint-atlas/skus/hlt155-3-4-white-loop-tape-logic-dots-secure-fastening-case-of-1028/,46.92,100,white,white,,,,case of 1028,1ce61699c6f7c0f6
HLT166,"1 7/8"" White Nylon Hook Dots - Pressure-Sensitive Fasteners, Case of 450",tape,Tape,https://packrift.com/products/1-7-8-white-nylon-hook-dots-pressure-sensitive-fasteners-case-of-450,https://packrift.github.io/exact-attribute-constraint-atlas/skus/hlt166-1-7-8-white-nylon-hook-dots-pressure-sensitive-fasteners-case-of-450/,69.0,100,nylon|white,white,,,,case of 450,aef5e70a080f9c91
HLT167,"1 7/8"" White Nylon Loop Tape Dots - Secure Fastening, Case of 450",tape,Tape,https://packrift.com/products/1-7-8-white-nylon-loop-tape-dots-secure-fastening-case-of-450,https://packrift.github.io/exact-attribute-constraint-atlas/skus/hlt167-1-7-8-white-nylon-loop-tape-dots-secure-fastening-case-of-450/,69.0,100,nylon|white,white,,,,case of 450,f1da7d990efb15be
T155000,"1.5"" x 500' Kraft Water Activated Tape - Strong Carton Seal, Case of 20",tape,Tape,https://packrift.com/products/1-5-x-500-kraft-water-activated-tape-strong-carton-seal-case-of-20,https://packrift.github.io/exact-attribute-constraint-atlas/skus/t155000-1-5-x-500-kraft-water-activated-tape-strong-carton-seal-case-of-20/,110.34,500,kraft|paper,kraft,seal,,,20 carton|case of 20,579b341960119a2e
T901131,"2"" x 55 yds. 3.1 Mil Clear Acrylic Carton Sealing Tape - Quiet Release, Case of 36",tape,Tape,https://packrift.com/products/2-x-55-yds-3-1-mil-clear-acrylic-carton-sealing-tape-quiet-release-case-of-36,https://packrift.github.io/exact-attribute-constraint-atlas/skus/t901131-2-x-55-yds-3-1-mil-clear-acrylic-carton-sealing-tape-quiet-release-case-of-36/,57.66,100,clear,clear,adhesive,,,case of 36,8e268f49ef4ea297
T901170,"2"" x 55 yds Clear Acrylic Carton Sealing Tape - 1.8 Mil, Case of 36",tape,Tape,https://packrift.com/products/2-x-55-yds-clear-acrylic-carton-sealing-tape-1-8-mil-case-of-36,https://packrift.github.io/exact-attribute-constraint-atlas/skus/t901170-2-x-55-yds-clear-acrylic-carton-sealing-tape-1-8-mil-case-of-36/,45.95,500,clear,clear,adhesive,,,case of 36,2e9f97de10ab24ef
T901220,"2"" x 55 yds Clear Acrylic Carton Sealing Tape - Industrial Grade, Case of 36",tape,Tape,https://packrift.com/products/2-x-55-yds-clear-acrylic-carton-sealing-tape-industrial-grade-case-of-36,https://packrift.github.io/exact-attribute-constraint-atlas/skus/t901220-2-x-55-yds-clear-acrylic-carton-sealing-tape-industrial-grade-case-of-36/,54.72,200,clear,clear,adhesive,,,case of 36,0769abdf553f1ebc
T90122B6PK,"2"" x 55 yds Blue Carton Sealing Tape, 2.2 Mil Acrylic - 6 Pack",tape,Tape,https://packrift.com/products/2-x-55-yds-blue-carton-sealing-tape-2-2-mil-acrylic-6-pack,https://packrift.github.io/exact-attribute-constraint-atlas/skus/t90122b6pk-2-x-55-yds-blue-carton-sealing-tape-2-2-mil-acrylic-6-pack/,18.66,100,,blue,adhesive,,,6 pack,e30487ad2fe72355
T90122BK18PK,"2"" x 55 yds Black Carton Sealing Tape, 2.2 Mil Acrylic - 18 Pack",tape,Tape,https://packrift.com/products/2-x-55-yds-black-carton-sealing-tape-2-2-mil-acrylic-18-pack,https://packrift.github.io/exact-attribute-constraint-atlas/skus/t90122bk18pk-2-x-55-yds-black-carton-sealing-tape-2-2-mil-acrylic-18-pack/,45.64,100,,black,adhesive,,,18 pack,cec3f3b68fe7861e
T90122O,"2"" x 55 yds Orange Carton Sealing Tape - 2.2 Mil Acrylic Adhesive, Case of 36",tape,Tape,https://packrift.com/products/2-x-55-yds-orange-carton-sealing-tape-2-2-mil-acrylic-adhesive-case-of-36,https://packrift.github.io/exact-attribute-constraint-atlas/skus/t90122o-2-x-55-yds-orange-carton-sealing-tape-2-2-mil-acrylic-adhesive-case-of-36/,91.29,400,,orange,adhesive,,,case of 36,68111710f89e1d16
T90122O18PK,"2"" x 55 yds Orange Carton Sealing Tape, 2.2 Mil - 18 Pack",tape,Tape,https://packrift.com/products/2-x-55-yds-orange-carton-sealing-tape-2-2-mil-18-pack,https://packrift.github.io/exact-attribute-constraint-atlas/skus/t90122o18pk-2-x-55-yds-orange-carton-sealing-tape-2-2-mil-18-pack/,45.64,100,,orange,adhesive,,,18 pack,7429c38a018bc207
T90122W18PK,"2"" x 55 yds White Carton Sealing Tape, 2.2 Mil Acrylic Adhesive - 18 Pack",tape,Tape,https://packrift.com/products/2-x-55-yds-white-carton-sealing-tape-2-2-mil-acrylic-adhesive-18-pack,https://packrift.github.io/exact-attribute-constraint-atlas/skus/t90122w18pk-2-x-55-yds-white-carton-sealing-tape-2-2-mil-acrylic-adhesive-18-pack/,45.64,100,white,white,adhesive,,,18 pack,061144c106d74a53
T90122Y,"2"" x 55 yds Yellow Carton Sealing Tape - 2.2 Mil Acrylic Adhesive, Case of 36",tape,Tape,https://packrift.com/products/2-x-55-yds-yellow-carton-sealing-tape-2-2-mil-acrylic-adhesive-case-of-36,https://packrift.github.io/exact-attribute-constraint-atlas/skus/t90122y-2-x-55-yds-yellow-carton-sealing-tape-2-2-mil-acrylic-adhesive-case-of-36/,91.29,400,,yellow,adhesive,,,case of 36,6ef497289656370b
T901260CC12P,"2"" x 55 yds Clear Carton Sealing Tape, 2.6 Mil, Case of 12",tape,Tape,https://packrift.com/products/2-x-55-yds-clear-carton-sealing-tape-2-6-mil-case-of-12,https://packrift.github.io/exact-attribute-constraint-atlas/skus/t901260cc12p-2-x-55-yds-clear-carton-sealing-tape-2-6-mil-case-of-12/,33.45,100,clear,clear,adhesive,,,case of 12,c3f9dbd4225d7493
T90129118PK,"2"" x 55 yds Clear Acrylic Industrial Tape, 2.6 Mil - 18 Pack",tape,Tape,https://packrift.com/products/2-x-55-yds-clear-acrylic-industrial-tape-2-6-mil-18-pack,https://packrift.github.io/exact-attribute-constraint-atlas/skus/t90129118pk-2-x-55-yds-clear-acrylic-industrial-tape-2-6-mil-18-pack/,48.22,100,clear,clear,adhesive,,,18 pack,391861b2bc66e80d
T9013506PK,"2"" x 55 yds Clear Acrylic Industrial Carton Sealing Tape, 6 Pack",tape,Tape,https://packrift.com/products/2-x-55-yds-clear-acrylic-industrial-carton-sealing-tape-6-pack,https://packrift.github.io/exact-attribute-constraint-atlas/skus/t9013506pk-2-x-55-yds-clear-acrylic-industrial-carton-sealing-tape-6-pack/,20.42,100,clear,clear,adhesive,,,6 pack,2a4590d201944a97
T901373T6PK,"2"" x 55 yds Tan Carton Sealing Tape 373, 2.5 Mil, Case of 6",tape,Tape,https://packrift.com/products/2-x-55-yds-tan-carton-sealing-tape-373-2-5-mil-case-of-6,https://packrift.github.io/exact-attribute-constraint-atlas/skus/t901373t6pk-2-x-55-yds-tan-carton-sealing-tape-373-2-5-mil-case-of-6/,95.94,200,,tan,adhesive,,,case of 6,4d138c19c14ca0be
T9013743,"2"" x 55 yds Clear 3M 373+ Carton Sealing Tape - 2.6 Mil, Case of 36",tape,Tape,https://packrift.com/products/2-x-55-yds-clear-3m-373-carton-sealing-tape-2-6-mil-case-of-36,https://packrift.github.io/exact-attribute-constraint-atlas/skus/t9013743-2-x-55-yds-clear-3m-373-carton-sealing-tape-2-6-mil-case-of-36/,302.84,100,clear,clear,adhesive,,,case of 36,28007eecb6dab013
T9013756PK,"2"" x 55 yds Clear 3.1 Mil Scotch Box Sealing Tape 375 - 6 Pack",tape,Tape,https://packrift.com/products/2-x-55-yds-clear-3-1-mil-scotch-box-sealing-tape-375-6-pack,https://packrift.github.io/exact-attribute-constraint-atlas/skus/t9013756pk-2-x-55-yds-clear-3-1-mil-scotch-box-sealing-tape-375-6-pack/,73.14,100,clear,clear,adhesive,,,6 pack,39ed47fc737edc89
T901400,"2"" x 55 yds Clear Acrylic Carton Sealing Tape #400 - 36 Roll Case",tape,Tape,https://packrift.com/products/2-x-55-yds-clear-acrylic-carton-sealing-tape-400-36-roll-case,https://packrift.github.io/exact-attribute-constraint-atlas/skus/t901400-2-x-55-yds-clear-acrylic-carton-sealing-tape-400-36-roll-case/,52.36,500,clear,clear,adhesive,,,36 roll,94a04f503fc5ab56
T90150,"2"" x 55 yds Clear Natural Rubber Carton Sealing Tape 1.9 Mil - Case of 36",tape,Tape,https://packrift.com/products/2-x-55-yds-clear-natural-rubber-carton-sealing-tape-1-9-mil-case-of-36,https://packrift.github.io/exact-attribute-constraint-atlas/skus/t90150-2-x-55-yds-clear-natural-rubber-carton-sealing-tape-1-9-mil-case-of-36/,63.56,100,clear|rubber,clear|natural,adhesive,,,case of 36,97a8951c54699d0a
T901506PK,"2"" x 55 yds Clear Natural Rubber Carton Sealing Tape 1.9 Mil - 6 Pack",tape,Tape,https://packrift.com/products/2-x-55-yds-clear-natural-rubber-carton-sealing-tape-1-9-mil-6-pack,https://packrift.github.io/exact-attribute-constraint-atlas/skus/t901506pk-2-x-55-yds-clear-natural-rubber-carton-sealing-tape-1-9-mil-6-pack/,19.78,100,clear|rubber,clear|natural,adhesive,,,6 pack,0bbb22649dc3afd0
T90151,"2"" x 55 yds Clear Natural Rubber Carton Sealing Tape - Case of 36",tape,Tape,https://packrift.com/products/2-x-55-yds-clear-natural-rubber-carton-sealing-tape-case-of-36,https://packrift.github.io/exact-attribute-constraint-atlas/skus/t90151-2-x-55-yds-clear-natural-rubber-carton-sealing-tape-case-of-36/,74.73,200,clear|rubber,clear|natural,adhesive,,,case of 36,659f95820f8c31c3
T90153T6PK,"2"" x 55 yds. Tan PVC Natural Rubber Carton Sealing Tape, 6 Pack",tape,Tape,https://packrift.com/products/2-x-55-yds-tan-pvc-natural-rubber-carton-sealing-tape-6-pack,https://packrift.github.io/exact-attribute-constraint-atlas/skus/t90153t6pk-2-x-55-yds-tan-pvc-natural-rubber-carton-sealing-tape-6-pack/,33.21,200,rubber,natural|tan,adhesive,,,6 pack,f2d08b053c55928c
T901576PK,"2"" x 55 yds Clear Natural Rubber Carton Sealing Tape 1.7 Mil, 6 Pack",tape,Tape,https://packrift.com/products/2-x-55-yds-clear-natural-rubber-carton-sealing-tape-1-7-mil-6-pack,https://packrift.github.io/exact-attribute-constraint-atlas/skus/t901576pk-2-x-55-yds-clear-natural-rubber-carton-sealing-tape-1-7-mil-6-pack/,20.5,100,clear|rubber,clear|natural,adhesive,,,6 pack,20c275517baede81
T901600,"2"" x 55 yds Clear Carton Sealing Tape 1.6 Mil - Economy Hot Melt, Case of 36",tape,Tape,https://packrift.com/products/2-x-55-yds-clear-carton-sealing-tape-1-6-mil-economy-hot-melt-case-of-36,https://packrift.github.io/exact-attribute-constraint-atlas/skus/t901600-2-x-55-yds-clear-carton-sealing-tape-1-6-mil-economy-hot-melt-case-of-36/,51.31,500,clear,clear,adhesive,,,case of 36,c57339f6c8ff4f59
T9016006PK,"2"" x 55 yds Clear Carton Sealing Tape, 1.6 Mil Hot Melt - 6 Pack",tape,Tape,https://packrift.com/products/2-x-55-yds-clear-carton-sealing-tape-1-6-mil-hot-melt-6-pack,https://packrift.github.io/exact-attribute-constraint-atlas/skus/t9016006pk-2-x-55-yds-clear-carton-sealing-tape-1-6-mil-hot-melt-6-pack/,15.25,300,clear,clear,adhesive,,,6 pack,f26a880eef1af47d
T901600T,"2"" x 55 yds Tan #600 Economy Carton Sealing Tape - 1.6 Mil, Case of 36",tape,Tape,https://packrift.com/products/2-x-55-yds-tan-600-economy-carton-sealing-tape-1-6-mil-case-of-36,https://packrift.github.io/exact-attribute-constraint-atlas/skus/t901600t-2-x-55-yds-tan-600-economy-carton-sealing-tape-1-6-mil-case-of-36/,47.73,500,,tan,adhesive,,,case of 36,1d9e6f02e307d489
T901600T6PK,"2"" x 55 yds Tan Carton Sealing Tape, 1.6 Mil Hot Melt - 6 Pack",tape,Tape,https://packrift.com/products/2-x-55-yds-tan-carton-sealing-tape-1-6-mil-hot-melt-6-pack,https://packrift.github.io/exact-attribute-constraint-atlas/skus/t901600t6pk-2-x-55-yds-tan-carton-sealing-tape-1-6-mil-hot-melt-6-pack/,15.25,100,,tan,adhesive,,,6 pack,f31616656a50d4a3
T901700,"2"" x 55 yds Clear Economy Carton Sealing Tape, 1.9 Mil, Case of 36",tape,Tape,https://packrift.com/products/2-x-55-yds-clear-economy-carton-sealing-tape-1-9-mil-case-of-36,https://packrift.github.io/exact-attribute-constraint-atlas/skus/t901700-2-x-55-yds-clear-economy-carton-sealing-tape-1-9-mil-case-of-36/,52.36,200,clear,clear,adhesive,,,case of 36,73b08e4425d2c174
T901900,"2"" x 55 yds Clear Hot Melt Carton Sealing Tape - 2.5 Mil Economy, Case of 36",tape,Tape,https://packrift.com/products/2-x-55-yds-clear-hot-melt-carton-sealing-tape-2-5-mil-economy-case-of-36,https://packrift.github.io/exact-attribute-constraint-atlas/skus/t901900-2-x-55-yds-clear-hot-melt-carton-sealing-tape-2-5-mil-economy-case-of-36/,72.91,300,clear,clear,adhesive,,,case of 36,1295d19305c40e88
T901900T,"2"" x 55 yds Tan Hot Melt Carton Sealing Tape - 2.5 Mil, Case of 36",tape,Tape,https://packrift.com/products/2-x-55-yds-tan-hot-melt-carton-sealing-tape-2-5-mil-case-of-36,https://packrift.github.io/exact-attribute-constraint-atlas/skus/t901900t-2-x-55-yds-tan-hot-melt-carton-sealing-tape-2-5-mil-case-of-36/,69.48,200,,tan,adhesive,,,case of 36,aaa52118b341dfa1
T9021226PK,"2"" x 110 yds. Clear 2 Mil Quiet Carton Sealing Tape - 6 Pack",tape,Tape,https://packrift.com/products/2-x-110-yds-clear-2-mil-quiet-carton-sealing-tape-6-pack,https://packrift.github.io/exact-attribute-constraint-atlas/skus/t9021226pk-2-x-110-yds-clear-2-mil-quiet-carton-sealing-tape-6-pack/,29.5,200,clear,clear,adhesive,,,6 pack,f858b4e3e977413b
T902126,"2"" x 110 yds Clear Acrylic Carton Sealing Tape - Quiet 2.6 Mil, 36/Case",tape,Tape,https://packrift.com/products/2-x-110-yds-clear-acrylic-carton-sealing-tape-quiet-2-6-mil-36-case,https://packrift.github.io/exact-attribute-constraint-atlas/skus/t902126-2-x-110-yds-clear-acrylic-carton-sealing-tape-quiet-2-6-mil-36-case/,181.13,100,clear,clear,adhesive,,,36/case,ed9e22cb9bf48015
T9021606PK,"2"" x 110 yds Clear Acrylic Industrial Tape, 1.6 Mil - 6 Pack",tape,Tape,https://packrift.com/products/2-x-110-yds-clear-acrylic-industrial-tape-1-6-mil-6-pack,https://packrift.github.io/exact-attribute-constraint-atlas/skus/t9021606pk-2-x-110-yds-clear-acrylic-industrial-tape-1-6-mil-6-pack/,23.64,100,clear,clear,adhesive,,,6 pack,9694647f763af4c2
T902200CC,"2"" x 110 yds 2.0 Mil Crystal Clear Carton Sealing Tape - Case of 36",tape,Tape,https://packrift.com/products/2-x-110-yds-2-0-mil-crystal-clear-carton-sealing-tape-case-of-36,https://packrift.github.io/exact-attribute-constraint-atlas/skus/t902200cc-2-x-110-yds-2-0-mil-crystal-clear-carton-sealing-tape-case-of-36/,145.52,200,clear,clear,adhesive,,,case of 36,ba570eaac2e09449
T902220,"2"" x 110 yds Clear Acrylic Carton Sealing Tape - 2.2 Mil, Case of 36",tape,Tape,https://packrift.com/products/2-x-110-yds-clear-acrylic-carton-sealing-tape-2-2-mil-case-of-36,https://packrift.github.io/exact-attribute-constraint-atlas/skus/t902220-2-x-110-yds-clear-acrylic-carton-sealing-tape-2-2-mil-case-of-36/,86.32,500,clear,clear,adhesive,,,case of 36,17e4c0f4910b8622
